Zeilentyp;Report_ID;Bereich;Modell;Modellkennung;Groesse;Run;Szenariotyp;Phase;Aufgabe;Aufgabentyp;Versuch;Versuchsstatus;Abbruchgrund;Quelle_ID;Referenzgruppe;Kanonisch;Run_Status;Run_Gesamtzeit_s;Run_SLM_Zeit_s;Run_Prompt_Tokens;Run_Output_Tokens;Run_Tokens_gesamt;Run_erfolgreiche_SLM_Zeit_s;Run_erfolgreiche_Tokens;Run_Abbrueche;Run_Abbruchzeit_s;Run_Timeouts;Run_Timeoutzeit_gemessen_s;Run_Timeoutzeit_angesetzt_s;Run_Overhead_s;Run_Formatreparaturen;Run_Modellneustarts;Run_einbezogene_Tasks;Run_ausgeschlossene_Overview_Tasks;Run_einbezogene_Gesamtzeit_s;Run_einbezogene_SLM_Zeit_s;Run_einbezogene_Tokens;Run_einbezogene_Abbrueche;Run_einbezogene_Abbruchzeit_s;Run_einbezogene_Timeouts;Run_einbezogene_Timeoutzeit_s;Run_einbezogene_Overhead_s;Aufgabe_Gesamtzeit_s;Aufruf_Dauer_s;SLM_Wallzeit_s;Prompt_Tokens;Output_Tokens;Tokens_gesamt;Tokenwerte_vorhanden;SLM_Wallzeit_vorhanden;Modellneustartzeit_s;Formatreparatur;Overview_ausgeschlossen;Quelldurchsatz_Token_s;Referenzdurchsatz_Token_s
ATTEMPT;R0055;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;1;model:organized_phase1:ProductServiceModel:product.txt;format_repair;1;OK;;SRC_06;True;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;980.5847702289902;403.35842703000526;403.35772342799464;3118;5898;9016;true;true;0.0;true;false;17.953823327517007;17.953823327517007
RUN;R0056;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;2;;;;;;SRC_06;True;true;OK;4774.09248408601;3531.868578108013;13472;52089;65561;3531.868578108013;65561;1;1241.8053519889945;0;0;0.0;0.4185539890022483;1;1;6;0;4774.09248408601;3531.868578108013;65561;1;1241.8053519889945;0;0;0.4185539890022483;;;;;;;;;;;;17.953823327517007;17.953823327517007
ATTEMPT;R0056;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;2;model:organized_phase2:GoalModel:goal.txt;normal;1;OK;;SRC_06;True;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;481.9324937550118;481.8928770340135;481.8906104199996;1158;7843;9001;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0056;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;2;model:organized_phase2:BusinessProcessModel:business_process.txt;normal;1;OK;;SRC_06;True;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;287.4253550650028;287.38448843899823;287.38379476800037;1326;4860;6186;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0056;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;2;model:organized_phase2:ActorsResourcesModel:actors_ressources.txt;normal;1;REPETITION;SLMRepetitionError;SRC_06;True;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;2414.2139797499985;1241.8053519889945;0.0;0;0;0;false;false;0.08907731100043748;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0056;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;2;model:organized_phase2:ActorsResourcesModel:actors_ressources.txt;normal;2;OK;;SRC_06;True;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;2414.2139797499985;325.7383555359993;325.7377539080044;2012;5117;7129;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0056;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;2;model:organized_phase2:ActorsResourcesModel:actors_ressources.txt;format_repair;1;OK;;SRC_06;True;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;2414.2139797499985;846.4989967169968;846.4982235930074;4115;10267;14382;true;true;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0056;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;2;model:organized_phase2:ConceptsModel:concept.txt;normal;1;OK;;SRC_06;True;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;789.5023453679896;789.4630418509914;789.4624793200055;1522;11220;12742;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0056;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;2;model:organized_phase2:TechnicalComponentsRequirementsModel:technical_requirement.txt;normal;1;OK;;SRC_06;True;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;400.6120340359921;400.57360697499826;400.5731313439901;1978;6270;8248;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0056;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;2;model:organized_phase2:ProductServiceModel:product.txt;normal;1;OK;;SRC_06;True;true;OK;;;;;;;;;;;;;;;;;;;;;;;;;;400.3659301660082;400.32304433500394;400.32258475500566;1361;6512;7873;true;true;0.0;false;false;17.953823327517007;17.953823327517007
RUN;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;;;;;;SRC_06;True;true;COMPLETED_WITH_ERRORS;23446.639768772016;11357.145507147026;45050;151055;196105;11357.145507147026;196105;10;8487.829871721013;2;3600.007668214006;3600.0;1.6567216899711639;10;11;7;0;23446.639768772016;11357.145507147026;196105;10;8487.829871721013;2;3600.007668214006;1.6567216899711639;;;;;;;;;;;;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:GoalModel:goal.txt;normal;1;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;4671.564476617001;565.2078647960006;0.0;0;0;0;false;false;0.09506482600409072;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:GoalModel:goal.txt;normal;2;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;4671.564476617001;752.7164725500043;0.0;0;0;0;false;false;0.06380576099036261;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:GoalModel:goal.txt;normal;3;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;4671.564476617001;690.0456677839975;690.045031643007;1262;10423;11685;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:GoalModel:goal.txt;format_repair;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;4671.564476617001;912.0187569819973;912.018217017001;3356;11564;14920;true;true;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:GoalModel:goal.txt;format_repair;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;4671.564476617001;875.3347119690006;875.334011858009;3356;11564;14920;true;true;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:GoalModel:goal.txt;format_repair;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;4671.564476617001;875.9115021089965;875.9106436099974;3356;11564;14920;true;true;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:BusinessProcessModel:business_process_1.txt;normal;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;4849.396410273999;316.2720000329864;316.271684242005;1328;5348;6676;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:BusinessProcessModel:business_process_1.txt;format_repair;1;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;4849.396410273999;883.661331840005;0.0;0;0;0;false;false;0.08577334599976894;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:BusinessProcessModel:business_process_1.txt;format_repair;2;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;4849.396410273999;738.0241978970007;0.0;0;0;0;false;false;0.06293184999958612;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:BusinessProcessModel:business_process_1.txt;format_repair;3;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;4849.396410273999;1396.5738173470018;0.0;0;0;0;false;false;0.057527656987076625;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:BusinessProcessModel:business_process_1.txt;format_repair;4;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;4849.396410273999;1514.6159193210042;0.0;0;0;0;false;false;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:BusinessProcessModel:business_process_2.txt;normal;1;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;2084.7381222440017;625.8136432330066;0.0;0;0;0;false;false;0.0869231039978331;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:BusinessProcessModel:business_process_2.txt;normal;2;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;2084.7381222440017;811.2288585600036;811.2281719549937;1312;12116;13428;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:BusinessProcessModel:business_process_2.txt;format_repair;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;2084.7381222440017;647.5180010980112;647.5174368720036;3694;8733;12427;true;true;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:ActorsResourcesModel:actors_ressources.txt;normal;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;5114.626715649996;511.4902983799984;511.48966693200055;2048;7822;9870;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:ActorsResourcesModel:actors_ressources.txt;format_repair;1;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;5114.626715649996;660.5681918799964;0.0;0;0;0;false;false;0.08800838999741245;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:ActorsResourcesModel:actors_ressources.txt;format_repair;2;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;5114.626715649996;645.197381068996;0.0;0;0;0;false;false;0.07208718699985184;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:ActorsResourcesModel:actors_ressources.txt;format_repair;3;TIMEOUT;timeout;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;5114.626715649996;1800.0036364230036;0.0;0;0;0;false;false;0.08949347199813928;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:ActorsResourcesModel:actors_ressources.txt;format_repair;4;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;5114.626715649996;1115.628628845996;1115.627964735002;4528;12219;16747;true;true;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:ActorsResourcesModel:actors_ressources.txt;format_repair;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;5114.626715649996;381.3465773539938;381.34600584399595;3665;5306;8971;true;true;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:ConceptsModel:concept.txt;normal;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;3289.330186993;1050.9537412909995;1050.9532199160021;1598;13176;14774;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:ConceptsModel:concept.txt;format_repair;1;TIMEOUT;timeout;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;3289.330186993;1800.0040317910025;0.0;0;0;0;false;false;0.09118195700284559;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:ConceptsModel:concept.txt;format_repair;2;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;3289.330186993;438.18658254199545;438.1860288329917;4478;5325;9803;true;true;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:TechnicalComponentsRequirementsModel:technical_requirement.txt;normal;1;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;2002.9564103540033;705.4510517879971;0.0;0;0;0;false;false;0.07565204599814024;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:TechnicalComponentsRequirementsModel:technical_requirement.txt;normal;2;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;2002.9564103540033;638.1334462629893;638.1327128410048;2012;8737;10749;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:TechnicalComponentsRequirementsModel:technical_requirement.txt;format_repair;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;2002.9564103540033;659.202558103003;659.2020298760035;3935;8425;12360;true;true;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:ProductServiceModel:product.txt;normal;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;1433.982858161995;856.1672013770003;856.1664502119966;1397;11503;12900;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0057;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;3;model:organized_phase3:ProductServiceModel:product.txt;format_repair;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;1433.982858161995;577.7169903639879;577.7162307610124;3725;7230;10955;true;true;0.0;true;false;17.953823327517007;17.953823327517007
RUN;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;;;;;;SRC_06;True;true;COMPLETED_WITH_ERRORS;29275.241320383997;11271.946300241892;51242;150747;201989;11271.946300241892;201989;10;10801.524996980035;4;7200.012364266993;7200.0;1.7576588950760197;11;12;8;0;29275.241320383997;11271.946300241892;201989;10;10801.524996980035;4;7200.012364266993;1.7576588950760197;;;;;;;;;;;;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:GoalModel:goal.txt;normal;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;2993.0184473929985;796.4992050300061;796.4966289020085;1342;10828;12170;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:GoalModel:goal.txt;format_repair;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;2993.0184473929985;753.2885535719979;753.2878798680031;4039;9258;13297;true;true;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:GoalModel:goal.txt;format_repair;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;2993.0184473929985;727.6592141310102;727.658468544978;4039;9258;13297;true;true;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:GoalModel:goal.txt;format_repair;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;2993.0184473929985;715.3952717770007;715.3944870889827;4039;9258;13297;true;true;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:BusinessProcessModel:business_process_1.txt;normal;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;5035.245333899016;325.72710610498325;325.7267566259834;1328;5348;6676;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:BusinessProcessModel:business_process_1.txt;format_repair;1;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;5035.245333899016;925.6399754290178;0.0;0;0;0;false;false;0.060111266997409984;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:BusinessProcessModel:business_process_1.txt;format_repair;2;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;5035.245333899016;777.2313025400217;0.0;0;0;0;false;false;0.07237076299497858;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:BusinessProcessModel:business_process_1.txt;format_repair;3;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;5035.245333899016;1450.4321892650041;0.0;0;0;0;false;false;0.07045387700782157;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:BusinessProcessModel:business_process_1.txt;format_repair;4;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;5035.245333899016;1555.9678058819845;0.0;0;0;0;false;false;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:BusinessProcessModel:business_process_2.txt;normal;1;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;2196.2672529459815;651.524456411018;0.0;0;0;0;false;false;0.09401512600015849;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:BusinessProcessModel:business_process_2.txt;normal;2;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;2196.2672529459815;870.6165145980194;870.6159524190007;1312;12116;13428;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:BusinessProcessModel:business_process_2.txt;format_repair;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;2196.2672529459815;673.9295728979923;673.9288263999915;3694;8733;12427;true;true;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:BusinessProcessModel:business_process_3.txt;normal;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;591.7677978930005;591.7257578760036;591.7252065179928;1348;8986;10334;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;normal;1;TIMEOUT;timeout;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;11086.962021237996;1800.0034264689893;0.0;0;0;0;false;false;0.06368901699897833;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;normal;2;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;11086.962021237996;1264.8048778749944;0.0;0;0;0;false;false;0.06742199300788343;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;normal;3;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;11086.962021237996;732.537690653;732.5371151389845;2124;10216;12340;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;format_repair;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;11086.962021237996;646.6412124969938;646.640750453982;5997;7396;13393;true;true;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;format_repair;1;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;11086.962021237996;1242.4643620839925;0.0;0;0;0;false;false;0.08988222398329526;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;format_repair;2;TIMEOUT;timeout;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;11086.962021237996;1800.002887330018;0.0;0;0;0;false;false;0.08837946399580687;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;format_repair;3;TIMEOUT;timeout;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;11086.962021237996;1800.0030236589955;0.0;0;0;0;false;false;0.07863353300490417;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:ActorsResourcesModel:actors_ressources.txt;format_repair;4;TIMEOUT;timeout;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;11086.962021237996;1800.0030268089904;0.0;0;0;0;false;false;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:ConceptsModel:concept.txt;normal;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;1390.4155405119818;1029.413926645997;1029.4132205189962;1711;13405;15116;true;true;0.0;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:ConceptsModel:concept.txt;format_repair;1;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;1390.4155405119818;360.91855857500923;360.9179692559992;3197;5149;8346;true;true;0.0;true;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:TechnicalComponentsRequirementsModel:technical_requirement.txt;normal;1;REPETITION;SLMRepetitionError;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;4023.249181232997;1264.3436021119996;0.0;0;0;0;false;false;0.0641742950247135;false;false;17.953823327517007;17.953823327517007
ATTEMPT;R0058;Modellgenerierung;Qwen3.5 4B;qwen3.5:4b;4B;1;organized;4;model:organized_phase4:TechnicalComponentsRequirementsModel:technical_requirement.txt;normal;2;OK;;SRC_06;True;true;COMPLETED_WITH_ERRORS;;;;;;;;;;;;;;;;;;;;;;;;;;4023.249181232997;621.7410085020238;621.7403431639832;2040;8945;10985;true;true;0.0;false;false;17.953823327517007;17.953823327517007
